id	class	flag	verdict	detail	pass
68923	search-index	unmatched	noise	version header	manual
68927	search-index	unmatched	noise	version header	manual
68929	search-index	unmatched	dup	hide Cascade options when disabled — 条件隐藏已有	manual
68930	search-index	unmatched	boundary	quota banners filter — their UI	manual
68932	search-index	unmatched	dup	revert mid-turn cancels first — 回滚取消已有	manual
68935	search-index	unmatched	dup	edit queued messages — 队列编辑已有	manual
68938	search-index	unmatched	noise	version header	manual
68939	security-secrets	unmatched	dup	Restricted Mode nested object block CVE — 嵌套封堵已有	manual
68940	sessions-history	unmatched	dup	recent sessions instant transcript — 会话缓存已有	manual
68942	sessions-history	unmatched	dup	archive offers close PRs+child sessions — 级联归档已有	manual
68966	sessions-history	unmatched	boundary	mode switch windows — their UI	manual
68970	ui-ux	unmatched	boundary	30-day sessions default — their UI	manual
68971	ui-ux	unmatched	dup	problems sent to local when disabled — 降级路由已有	manual
68974	ui-ux	unmatched	boundary	filtering controls — their UI	manual
68976	ui-ux	unmatched	boundary	tab close behavior — their UI	manual
68984	ui-ux	unmatched	boundary	sidebar toggle — their UI	manual
68989	ui-ux	unmatched	noise	perf internal	manual
68999	ui-ux	unmatched	noise	prose noise	manual
69000	ui-ux	unmatched	noise	prose noise	manual
69002	ui-ux	unmatched	noise	prose noise	manual
69010	ui-ux	unmatched	noise	prose noise	manual
69012	ui-ux	unmatched	noise	prose noise	manual
69018	ui-ux	unmatched	dup	tab in-IDE search signals — 信号扩展已有	manual
69027	remote-cloud	unmatched	dup	reconnect banner on drop — 断连横幅已有	manual
69029	remote-cloud	unmatched	dup	no flash on brief drop — 抖动抑制已有	manual
69030	remote-cloud	unmatched	dup	bash→Git Bash not WSL stub — 解析修复已有	manual
69031	remote-cloud	unmatched	dup	startup timeout 6s — 超时调整已有	manual
69032	remote-cloud	unmatched	dup	WSL path resolution — 路径修复已有	manual
69033	remote-cloud	unmatched	noise	prose noise	manual
69035	remote-cloud	unmatched	dup	remote extensions stability — 远程稳定已有	manual
69045	remote-cloud	unmatched	dup	remote extensions stability — 同上dup	manual
69048	models-routing	unmatched	dup	fusion without lead model — 模型解耦已有	manual
69059	models-routing	unmatched	noise	prose fragment	manual
69075	models-routing	unmatched	noise	prose noise	manual
69128	approval-gate	unmatched	dup	restart confirm counts working agents — 重启确认计数已有	manual
69135	approval-gate	unmatched	dup	skill frontmatter auto-approvals — 技能权限已有	manual
69153	git-pr-ci	unmatched	dup	diff zones close on commit — 提交关闭已有	manual
69158	git-pr-ci	unmatched	noise	prose noise	manual
69159	git-pr-ci	unmatched	dup	commit gen reads global rules — 规则上下文已有	manual
69161	git-pr-ci	unmatched	noise	prose noise	manual
69162	git-pr-ci	unmatched	dup	click commit gen — 提交生成已有	manual
69163	perf	unmatched	noise	perf internal	manual
69166	perf	unmatched	dup	orphan ACP cleanup on startup — 孤儿清理已有	manual
69167	perf	unmatched	noise	perf internal	manual
69168	perf	unmatched	noise	prose noise	manual
69170	perf	unmatched	noise	prose noise	manual
69171	perf	unmatched	noise	prose noise	manual
69172	perf	unmatched	noise	perf internal	manual
69173	perf	unmatched	noise	prose noise	manual
69178	perf	unmatched	noise	prose noise	manual
69180	perf	unmatched	noise	prose noise	manual
69181	perf	unmatched	noise	prose noise	manual
69182	perf	unmatched	noise	prose noise	manual
69183	perf	unmatched	noise	prose noise	manual
69184	perf	unmatched	noise	prose noise	manual
69186	perf	unmatched	noise	prose noise	manual
69189	perf	unmatched	noise	prose noise	manual
69190	perf	unmatched	noise	prose noise	manual
69192	perf	unmatched	noise	perf internal	manual
69194	bugfix	unmatched	dup	problems to local disabled — 同上dup	manual
69197	bugfix	unmatched	dup	sudo prompts no hang — 挂起修复已有	manual
69200	bugfix	unmatched	noise	version header	manual
69201	bugfix	unmatched	dup	no telemetry before account resolves — 遥测门已有	manual
69203	bugfix	unmatched	noise	version header	manual
69206	bugfix	unmatched	dup	ACP+hooks off in Restricted Mode — 受限模式封锁已有	manual
69216	bugfix	unmatched	boundary	participant names — their UI	manual
69218	bugfix	unmatched	noise	version header	manual
69220	bugfix	unmatched	boundary	mention icons — their UI	manual
69222	bugfix	unmatched	boundary	usage page link — their UI	manual
69223	bugfix	unmatched	dup	devin.* settings honored — 设置生效已有	manual
69228	bugfix	unmatched	boundary	timeline navigator — their UI	manual
69231	bugfix	unmatched	noise	version header	manual
69233	bugfix	unmatched	noise	version header	manual
69235	bugfix	unmatched	dup	cloud sessions auto-reconnect — 自动重连已有	manual
69240	bugfix	unmatched	dup	autonomous edits reviewable diffs — 可审diff已有	manual
69241	bugfix	unmatched	dup	ACU in /usage — 用量显示已有	manual
69242	bugfix	unmatched	dup	enterprise login policies CLI — 策略执行已有	manual
69244	bugfix	unmatched	noise	version header	manual
69246	bugfix	unmatched	dup	ACU usage display — 同上dup	manual
69251	bugfix	unmatched	noise	version header	manual
69254	bugfix	unmatched	noise	version header	manual
69256	bugfix	unmatched	noise	version header	manual
69258	bugfix	unmatched	noise	version header	manual
69259	bugfix	unmatched	noise	prose noise	manual
69264	bugfix	unmatched	noise	version header	manual
69268	bugfix	unmatched	noise	version header	manual
69273	bugfix	unmatched	noise	version header	manual
69277	bugfix	unmatched	noise	version header	manual
69280	bugfix	unmatched	noise	version header	manual
69282	bugfix	unmatched	noise	version header	manual
69284	bugfix	unmatched	noise	version header	manual
69290	bugfix	unmatched	noise	version header	manual
69292	bugfix	unmatched	noise	version header	manual
69295	bugfix	unmatched	noise	version header	manual
69298	bugfix	unmatched	noise	version header	manual
69301	bugfix	unmatched	noise	version header	manual
69304	bugfix	unmatched	noise	version header	manual
69308	bugfix	unmatched	noise	version header	manual
69311	bugfix	unmatched	noise	version header	manual
69313	bugfix	unmatched	noise	version header	manual
69316	bugfix	unmatched	noise	version header	manual
69319	bugfix	unmatched	noise	version header	manual
69321	bugfix	unmatched	noise	version header	manual
69323	bugfix	unmatched	dup	post_setup_worktree hook — worktree钩已有	manual
69325	bugfix	unmatched	noise	version header	manual
69328	bugfix	unmatched	noise	version header	manual
69331	bugfix	unmatched	noise	version header	manual
69334	bugfix	unmatched	noise	version header	manual
69336	bugfix	unmatched	noise	version header	manual
69341	bugfix	unmatched	noise	version header	manual
69353	bugfix	unmatched	noise	version header	manual
69357	bugfix	unmatched	noise	version header	manual
69362	bugfix	unmatched	noise	prose noise	manual
69364	bugfix	unmatched	noise	version header	manual
69371	bugfix	unmatched	noise	version header	manual
69374	bugfix	unmatched	noise	version header	manual
69388	shell-tools	unmatched	boundary	dedicated terminal — their UI	manual
69389	shell-tools	unmatched	dup	colors in terminal output — 颜色保留已有	manual
69391	shell-tools	unmatched	dup	force kill terminal commands — 强杀已有	manual
69397	shell-tools	unmatched	dup	powershell stuck fix — 卡死修复已有	manual
69399	shell-tools	unmatched	dup	terminal freeze fix — 冻结修复已有	manual
69404	shell-tools	unmatched	dup	@-mention terminal — 终端引用已有	manual
69407	shell-tools	unmatched	dup	terminal accepts input — 终端输入已有	manual
69410	shell-tools	unmatched	boundary	terminal UI refresh — their UI	manual
69416	skills-plugins	unmatched	dup	customizations span workspace folders — 跨目录已有	manual
69427	skills-plugins	unmatched	dup	agent skills for cascade — 技能支持已有	manual
69430	skills-plugins	unmatched	noise	pricing noise	manual
69434	orchestration	unmatched	dup	delegate to Devin one click — 委派已有	manual
69437	mcp-tools	unmatched	dup	per-server MCP log channels — 日志分通道已有	manual
69438	mcp-tools	unmatched	dup	MCP registry cache warm startup — 缓存预热已有	manual
69440	mcp-tools	unmatched	dup	subagents call MCP directly — 子代理MCP已有	manual
69451	mcp-tools	unmatched	noise	prose noise	manual
69463	mcp-tools	unmatched	dup	refresh only edited MCP — 局部刷新已有	manual
69464	mcp-tools	unmatched	dup	MCP init timeout 60s — 超时已有	manual
69466	mcp-tools	unmatched	dup	MCP URL path components — 路径组件已有	manual
69467	mcp-tools	unmatched	dup	OAuth streamable HTTP — OAuth已有	manual
69469	mcp-tools	unmatched	dup	continue at tool call limit — 限值续行已有	manual
69475	mcp-tools	unmatched	noise	pricing noise	manual
69478	cli-flags	unmatched	noise	rename internal	manual
69484	cli-flags	unmatched	boundary	smart mode maps — their feature	manual
69485	cli-flags	unmatched	dup	auto-continue on limit — 自动续行已有	manual
69486	cli-flags	unmatched	dup	planning mode before edits — 计划模式已有	manual
69490	attachments	unmatched	noise	prose noise	manual
69497	integrations	unmatched	boundary	teams reviews — their platform	manual
69499	integrations	unmatched	boundary	conversation sharing — their platform	manual
69501	integrations	unmatched	boundary	teams knowledge — their platform	manual
69508	integrations	unmatched	boundary	analytics dashboard — their platform	manual
69516	file-edit	unmatched	noise	version header	manual
69519	file-edit	unmatched	noise	version header	manual
69522	file-edit	unmatched	noise	version header	manual
69523	file-edit	unmatched	noise	prose noise	manual
69525	file-edit	unmatched	noise	version header	manual
69529	file-edit	unmatched	dup	auto-linting — 自动lint已有	manual
69533	file-edit	unmatched	noise	prose noise	manual
69537	file-edit	unmatched	noise	version header	manual
69539	file-edit	unmatched	noise	prose noise	manual
69543	file-edit	unmatched	noise	version header	manual
69545	file-edit	unmatched	noise	prose noise	manual
69547	file-edit	unmatched	noise	version header	manual
69550	file-edit	unmatched	noise	version header	manual
69553	file-edit	unmatched	noise	version header	manual
69555	file-edit	unmatched	noise	prose noise	manual
69557	file-edit	unmatched	noise	version header	manual
69560	file-edit	unmatched	noise	version header	manual
69563	file-edit	unmatched	noise	version header	manual
69567	file-edit	unmatched	noise	version header	manual
69570	file-edit	unmatched	noise	version header	manual
69573	file-edit	unmatched	noise	version header	manual
69576	file-edit	unmatched	noise	version header	manual
69579	file-edit	unmatched	noise	version header	manual
69582	file-edit	unmatched	noise	version header	manual
69587	file-edit	unmatched	noise	version header	manual
69592	file-edit	unmatched	noise	version header	manual
69596	file-edit	unmatched	noise	version header	manual
69599	file-edit	unmatched	noise	version header	manual
69605	file-edit	unmatched	dup	MCP SSE stability — 连接稳定已有	manual
69608	file-edit	unmatched	noise	version header	manual
69611	file-edit	unmatched	noise	version header	manual
69612	other	unmatched	noise	docs noise	manual
69614	other	unmatched	dup	share tasks/artifacts link — 分享已有	manual
69615	other	unmatched	noise	ui fix prose	manual
69616	other	unmatched	dup	resume after weak-net disconnect — 断网恢复已有	manual
69617	other	unmatched	dup	reconnect false failure dedup — 误报修复已有	manual
69618	other	unmatched	dup	tool records after task switch — 记录修复已有	manual
69619	other	unmatched	dup	expert mapping/config guard — 配置容错已有	manual
69620	other	unmatched	dup	streaming dedup+grouping fix — 流式修复已有	manual
69621	other	unmatched	noise	fix prose	manual
69622	other	unmatched	noise	fix prose	manual
69623	other	unmatched	noise	docs noise	manual
69624	other	unmatched	dup	app management revoke auth — 授权管理已有	manual
69625	other	unmatched	dup	quote message as context — 引用追问已有	manual
69626	other	unmatched	noise	i18n noise	manual
69627	other	unmatched	dup	idle capability reminder disable — 闲置提醒已有	manual
69629	other	unmatched	noise	platform noise	manual
69630	other	unmatched	boundary	voice input — their feature	manual
69631	other	unmatched	noise	perf prose	manual
69632	other	unmatched	noise	prose noise	manual
69633	other	unmatched	dup	artifacts follow message order — 产物排序已有	manual
69634	other	unmatched	dup	cross-device title/model/pin sync — 多端同步已有	manual
69635	other	unmatched	noise	prose noise	manual
69636	other	unmatched	noise	prose noise	manual
69637	other	unmatched	noise	perf prose	manual
69638	other	unmatched	dup	logout confirm+cross-tab sync — 登出同步已有	manual
69639	other	unmatched	dup	elapsed time real seconds — 耗时对齐已有	manual
69640	other	unmatched	noise	ui fix prose	manual
69641	other	unmatched	dup	preview login+auth redirect fix — 跳转修复已有	manual
69642	other	unmatched	dup	cold-start missing plugins fix — 冷启修复已有	manual
69643	other	unmatched	dup	%USERPROFILE% env path rules fix — 变量展开修复已有	manual
69644	other	unmatched	dup	connector dir refresh on switch — 刷新修复已有	manual
69645	other	unmatched	dup	new message interrupt running cmd fix — 中断修复已有	manual
69646	other	unmatched	dup	connector state mismatch fix — 状态修复已有	manual
69647	other	unmatched	dup	plugin toggle session生效 fix — 生效修复已有	manual
69648	other	unmatched	dup	streaming markdown+slow history fix — 流式修复已有	manual
69649	other	unmatched	dup	login drop fix — 掉登录修复已有	manual
69650	other	unmatched	dup	local assistant empty reply fix — 空回复修复已有	manual
69651	other	unmatched	dup	subagents vanish from tool desc fix — 描述修复已有	manual
69652	other	unmatched	dup	queue bypass on weak net fix — 队列修复已有	manual
69653	other	unmatched	dup	scheduled task stuck/sleep fix — 调度修复已有	manual
69654	other	unmatched	noise	fix prose	manual
69655	other	unmatched	noise	fix prose	manual
69656	other	unmatched	noise	fix prose	manual
69657	other	unmatched	noise	fix prose	manual
69658	other	unmatched	noise	fix prose	manual
69659	other	unmatched	dup	retry in same session no dup task — 重试同会话已有	manual
69660	other	unmatched	dup	retry history state fix — 历史修复已有	manual
69661	other	unmatched	dup	meaningful error not internal codes — 错误可读已有	manual
69662	other	unmatched	dup	proactive plugin recommendations — 推荐已有	manual
69663	other	unmatched	boundary	image/video gen — their feature	manual
69664	other	unmatched	dup	attach docs/spaces to task — 资料引用已有	manual
69665	other	unmatched	dup	bg task details+terminal+cancel — 后台管理已有	manual
69666	other	unmatched	boundary	app publish mgmt — their platform	manual
69667	other	unmatched	dup	wechat forward auto-read docs — 转发读取已有	manual
69668	other	unmatched	noise	render prose	manual
69669	other	unmatched	dup	long session streaming stability — 流稳定已有	manual
69670	other	unmatched	dup	wake-from-sleep recovery — 休眠恢复已有	manual
69671	other	unmatched	noise	fix prose	manual
69672	other	unmatched	dup	lockscreen run modes 3 — 锁屏模式已有	manual
69673	other	unmatched	noise	rename internal	manual
69674	other	unmatched	dup	context window tier remembered per model — 档位记忆已有	manual
69675	other	unmatched	dup	expired cred UI mismatch fix — 凭据修复已有	manual
69676	other	unmatched	dup	load earlier messages fix — 加载修复已有	manual
69677	other	unmatched	noise	fix prose	manual
69678	other	unmatched	dup	mobile artifacts exclude process files — 产物过滤已有	manual
69679	other	unmatched	dup	large office preview 100/500MB — 大预览已有	manual
69680	other	unmatched	dup	model list consistency custom vs builtin — 列表一致已有	manual
69681	other	unmatched	noise	platform noise	manual
69682	other	unmatched	noise	fix prose	manual
69683	other	unmatched	dup	stop after processed fix — 续跑修复已有	manual
69684	other	unmatched	dup	outside-workspace artifacts fix — 越界修复已有	manual
69685	other	unmatched	noise	prose noise	manual
69686	other	unmatched	boundary	hover full path — their UI	manual
69687	other	unmatched	dup	Ctrl+Enter newline+custom keys — 键位已有	manual
69688	other	unmatched	dup	error retry dedup+model switch — 重试修复已有	manual
69689	other	unmatched	dup	history recovery path change — 路径变更恢复已有	manual
69690	other	unmatched	noise	fix prose	manual
69691	other	unmatched	dup	scheduled task state fixes — 调度修复已有	manual
69692	other	unmatched	dup	wake wrong error page fix — 唤醒修复已有	manual
69693	other	unmatched	noise	platform noise	manual
69694	other	unmatched	noise	fix prose	manual
69695	other	unmatched	boundary	video aspect/sound — their feature	manual
69696	other	unmatched	boundary	version in sidebar — their UI	manual
69697	other	unmatched	noise	perf prose	manual
69698	other	unmatched	noise	prose noise	manual
69699	other	unmatched	dup	sensitive content confirm dedup — 确认去重已有	manual
69700	other	unmatched	dup	task search/refresh restore — 搜索恢复已有	manual
69701	other	unmatched	dup	removed expert tone fix — 口吻残留修复已有	manual
69702	other	unmatched	dup	bg command status display fix — 状态修复已有	manual
69703	other	unmatched	noise	fix prose	manual
69704	other	unmatched	dup	context lost on retry fix — 上下文保留已有	manual
69705	other	unmatched	dup	service error misreported fix — 误报修复已有	manual
69706	other	unmatched	boundary	industry buddy apps — their platform	manual
69707	other	unmatched	dup	share via OS share sheet — 系统分享已有	manual
69708	other	unmatched	boundary	image processing — their feature	manual
69709	other	unmatched	boundary	tencent docs — their platform	manual
69710	other	unmatched	noise	perf prose	manual
69711	other	unmatched	noise	perf prose	manual
69712	other	unmatched	dup	draft isolation per app — 草稿隔离已有	manual
69713	other	unmatched	dup	white screen+terminal window fix — 启动修复已有	manual
69714	other	unmatched	dup	re-auth fix — 重授权已有	manual
69715	other	unmatched	dup	edit-resend content fix — 重发修复已有	manual
69716	other	unmatched	boundary	subscription page — their platform	manual
69717	other	unmatched	noise	prose noise	manual
69718	other	unmatched	dup	image send per model tier fix — 档位修复已有	manual
69719	other	unmatched	noise	fix prose	manual
69720	other	unmatched	dup	memory settings entry — 记忆入口已有	manual
69721	other	unmatched	dup	thinking/context per session persist — 会话级档位已有	manual
69722	other	unmatched	dup	backfill content on return mid-gen — 回补生成已有	manual
69723	other	unmatched	dup	history artifact loss fix — 产物修复已有	manual
69724	other	unmatched	dup	cross-device sync+auto reconnect — 同步恢复已有	manual
69725	other	unmatched	dup	tool status truncates reply fix — 截断修复已有	manual
69726	other	unmatched	dup	cancel shows user-cancelled state — 取消态已有	manual
69727	other	unmatched	noise	fix prose	manual
69728	other	unmatched	noise	fix prose	manual
69729	other	unmatched	dup	enterprise proxy+dingtalk proxy — 代理兼容已有	manual
69730	other	unmatched	boundary	hide empty entries — their UI	manual
69731	other	unmatched	dup	expert deep link with prompt — 深链带参已有	manual
69732	other	unmatched	noise	fix prose	manual
69733	other	unmatched	dup	session reuse fix — 会话复用修复已有	manual
69734	other	unmatched	noise	perf prose	manual
69735	other	unmatched	dup	hide intermediate files in share — 中间文件过滤已有	manual
69736	other	unmatched	dup	disabled skill still searchable fix — 状态生效修复已有	manual
69737	other	unmatched	dup	mobile reconnect stability — 重连稳定已有	manual
69738	other	unmatched	dup	deny step skips only that step — 单步拒绝粒度已有	manual
69739	other	unmatched	noise	fix prose	manual
69740	other	unmatched	dup	pinned tasks lost after upgrade fix — 置顶保留修复已有	manual
69741	other	unmatched	noise	fix prose	manual
69742	other	unmatched	dup	compressed session continue fix — 压缩续聊修复已有	manual
69743	other	unmatched	noise	prose noise	manual
69744	other	unmatched	dup	deleted HTML empty state — 空态已有	manual
69745	other	unmatched	noise	fix prose	manual
69746	other	unmatched	noise	perf prose	manual
69747	other	unmatched	dup	streaming order fix — 顺序修复已有	manual
69748	other	unmatched	noise	fix prose	manual
69749	other	unmatched	dup	follow-up after complete fix — 续问修复已有	manual
69750	other	unmatched	noise	perf prose	manual
69751	other	unmatched	dup	cancel then send fix — 取消续发修复已有	manual
69752	other	unmatched	noise	fix prose	manual
69753	other	unmatched	dup	auth state stuck fix — 授权修复已有	manual
69754	other	unmatched	dup	docs auto-enable connector — 连接器联动已有	manual
69755	other	unmatched	dup	archived tasks full load — 归档加载已有	manual
69756	other	unmatched	dup	input preserved on scene switch — 草稿保留已有	manual
69757	other	unmatched	dup	proactive auth guide+dedup prompts — 授权引导已有	manual
69758	other	unmatched	noise	fix prose	manual
69759	other	unmatched	dup	task default perms+workspace — 权限默认已有	manual
69760	other	unmatched	noise	perf prose	manual
69761	other	unmatched	noise	fix prose	manual
69762	other	unmatched	dup	worktree parallel tasks — worktree并行已有	manual
69763	other	unmatched	boundary	self-check tool — their platform	manual
69764	other	unmatched	boundary	3D/PPT gen — their feature	manual
69765	other	unmatched	dup	drag files+collapse paste — 拖拽+折叠粘贴已有	manual
69766	other	unmatched	noise	platform noise	manual
69767	other	unmatched	boundary	recent expert search — their UI	manual
69768	other	unmatched	dup	reasoning intensity per task — 推理档位已有	manual
69769	other	unmatched	dup	multi-date monthly schedule — 多日调度已有	manual
69770	other	unmatched	noise	perf prose	manual
69771	other	unmatched	dup	draft/compression order fix — 草稿+错序修复已有	manual
69772	other	unmatched	dup	Enter send Cmd+Enter newline — 键位已有	manual
69773	other	unmatched	dup	long-term memory load stable — 记忆加载已有	manual
69774	other	unmatched	dup	peak scheduling dedup — 高峰调度已有	manual
69775	other	unmatched	noise	prose noise	manual
69776	other	unmatched	noise	perf prose	manual
69777	other	unmatched	dup	cross-talk between tasks fix — 串话修复已有	manual
69778	other	unmatched	dup	numeric skill name fix — 名称容错已有	manual
69779	other	unmatched	noise	fix prose	manual
69780	other	unmatched	noise	fix prose	manual
69781	other	unmatched	noise	fix prose	manual
69782	other	unmatched	noise	fix prose	manual
69783	other	unmatched	dup	subagent sandbox infinite wait fix — 沙箱死等修复已有	manual
69784	other	unmatched	noise	fix prose	manual
69785	other	unmatched	noise	fix prose	manual
69786	other	unmatched	boundary	inspiration clone — their feature	manual
69787	other	unmatched	noise	perf prose	manual
69788	other	unmatched	dup	dedup re-upload existing files — 重复上传拦截已有	manual
69789	other	unmatched	dup	subtask stuck preparing fix — 子任务修复已有	manual
69790	other	unmatched	noise	fix prose	manual
69791	other	unmatched	noise	fix prose	manual
69792	other	unmatched	noise	fix prose	manual
69793	other	unmatched	noise	fix prose	manual
69794	other	unmatched	noise	fix prose	manual
69795	other	unmatched	noise	fix prose	manual
69796	other	unmatched	noise	fix prose	manual
69797	other	unmatched	noise	fix prose	manual
69798	other	unmatched	boundary	share tokens — their platform	manual
69799	other	unmatched	dup	weak-net resume stability — 弱网续聊已有	manual
69800	other	unmatched	noise	ui prose	manual
69801	other	unmatched	dup	large markdown preview hang fix — 大预览修复已有	manual
69802	other	unmatched	dup	non-system drive/CJK path fix — 路径修复已有	manual
69803	other	unmatched	dup	wake/weak-net white screen fix — 白屏修复已有	manual
69804	other	unmatched	dup	memory growth crash fix — 内存修复已有	manual
69805	other	unmatched	dup	task context lost on restart fix — 上下文恢复已有	manual
69806	other	unmatched	dup	lockscreen remote state persist — 状态持久已有	manual
69807	other	unmatched	noise	fix prose	manual
69808	other	unmatched	dup	deep link cold start fix — 深链修复已有	manual
69809	other	unmatched	noise	fix prose	manual
69810	other	unmatched	noise	fix prose	manual
69811	other	unmatched	dup	admin whitelist stale model fix — 白名单刷新已有	manual
69812	other	unmatched	dup	check-network quick entry — 诊断入口已有	manual
69813	other	unmatched	dup	char-level streaming — 逐字流已有	manual
69814	other	unmatched	dup	file first then text — 文件先行已有	manual
69815	other	unmatched	dup	per-turn runtime display — 耗时显示已有	manual
69816	other	unmatched	dup	batch delete/archive tasks — 批量操作已有	manual
69817	other	unmatched	dup	installed skills search — 技能搜索已有	manual
69818	other	unmatched	noise	prose noise	manual
69819	other	unmatched	dup	autostart setting — 自启已有	manual
69820	other	unmatched	dup	file-change detail toggle — 详情开关已有	manual
69821	other	unmatched	noise	prose noise	manual
69822	other	unmatched	dup	skill toggle toast — 反馈已有	manual
69823	other	unmatched	dup	deeplink to doc — 深链已有	manual
69824	other	unmatched	dup	python connector runtime — 连接器运行时已有	manual
69825	other	unmatched	dup	dir watch perf — 监听优化已有	manual
69826	other	unmatched	noise	prose noise	manual
69827	other	unmatched	noise	perf prose	manual
69828	other	unmatched	noise	perf prose	manual
69829	other	unmatched	noise	ui prose	manual
69830	other	unmatched	noise	fix prose	manual
69831	other	unmatched	dup	history lost after upgrade fix — 升级保留已有	manual
69832	other	unmatched	noise	fix prose	manual
69833	other	unmatched	dup	builtin skills update on upgrade — 技能随升级已有	manual
69834	other	unmatched	dup	stuck thinking fix — 卡死修复已有	manual
69835	other	unmatched	noise	fix prose	manual
69836	other	unmatched	noise	fix prose	manual
69837	other	unmatched	noise	fix prose	manual
69838	other	unmatched	noise	fix prose	manual
69839	other	unmatched	dup	dup reply bubbles on reconnect fix — 重连去重已有	manual
69840	other	unmatched	noise	fix prose	manual
69841	other	unmatched	noise	fix prose	manual
69842	other	unmatched	noise	fix prose	manual
69843	other	unmatched	noise	fix prose	manual
69844	other	unmatched	noise	fix prose	manual
69845	other	unmatched	noise	fix prose	manual
69846	other	unmatched	noise	fix prose	manual
69847	other	unmatched	dup	history wiped on restart fix — 历史保留已有	manual
69848	other	unmatched	dup	post-compress continuation fix — 压缩续写修复已有	manual
69849	other	unmatched	noise	fix prose	manual
69850	other	unmatched	noise	fix prose	manual
69851	other	unmatched	noise	fix prose	manual
69852	other	unmatched	noise	fix prose	manual
69853	other	unmatched	noise	fix prose	manual
69854	other	unmatched	dup	user-edited title overwrite fix — 标题保护已有	manual
69855	other	unmatched	noise	fix prose	manual
69856	other	unmatched	noise	fix prose	manual
69857	other	unmatched	noise	fix prose	manual
69858	other	unmatched	noise	fix prose	manual
69859	other	unmatched	noise	fix prose	manual
69860	other	unmatched	dup	selection insert position fix — 插入位置修复已有	manual
69861	other	unmatched	noise	fix prose	manual
69862	other	unmatched	noise	perf prose	manual
69863	other	unmatched	dup	artifact index bloat breaks recovery fix — 索引膨胀修复已有	manual
69864	other	unmatched	noise	fix prose	manual
69865	other	unmatched	noise	fix prose	manual
69866	other	unmatched	dup	internal msgs hidden in history — 内部消息过滤已有	manual
69867	other	unmatched	dup	strip large fields socket — 字段剥离已有	manual
69868	other	unmatched	dup	deeplink workdir set — 目录设置已有	manual
69869	other	unmatched	noise	fix prose	manual
69870	other	unmatched	dup	auto-reconnect on sync drop — 自动重连已有	manual
69871	other	unmatched	noise	fix prose	manual
69872	other	unmatched	dup	inquiry list lost on switch fix — 清单保留已有	manual
69873	other	unmatched	noise	fix prose	manual
69874	other	unmatched	noise	fix prose	manual
69875	other	unmatched	noise	fix prose	manual
69876	other	unmatched	dup	first message editable — 首消息编辑已有	manual
69877	other	unmatched	noise	fix prose	manual
69878	other	unmatched	dup	unsupported format prompt — 格式提示已有	manual
69879	other	unmatched	noise	fix prose	manual
69880	other	unmatched	dup	first-msg edit resend replay fix — 回放修复已有	manual
69881	other	unmatched	dup	SSE CJK garbled fix — 乱码修复已有	manual
69882	other	unmatched	noise	fix prose	manual
69883	other	unmatched	dup	high-risk approval panel crash fix — 审批修复已有	manual
69884	other	unmatched	dup	bg session truncate fix — 截断修复已有	manual
69885	other	unmatched	dup	reconnect on account switch — 切换重连已有	manual
69886	other	unmatched	noise	fix prose	manual
69887	other	unmatched	noise	fix prose	manual
69888	other	unmatched	noise	fix prose	manual
69889	other	unmatched	dup	prompt-enhance backflow misjudge fix — 回流误判修复已有	manual
69890	other	unmatched	dup	silent model fallback Auto fix — 静默兜底修复已有	manual
69891	other	unmatched	noise	fix prose	manual
69892	other	unmatched	boundary	deep login launch — their platform	manual
69893	other	unmatched	dup	unsupported image toast switch model — 引导换模已有	manual
69894	other	unmatched	noise	prose noise	manual
69895	other	unmatched	dup	parallel subtask thinking overwrite fix — 并行覆盖修复已有	manual
69896	other	unmatched	dup	external chart libs in preview — 外部库加载已有	manual
69897	other	unmatched	noise	fix prose	manual
69898	other	unmatched	dup	fallback default dir on perm error — 目录回退已有	manual
69899	other	unmatched	dup	plugin list-disk desync fix — 缓存同步修复已有	manual
69900	other	unmatched	noise	fix prose	manual
69901	other	unmatched	noise	fix prose	manual
69902	other	unmatched	noise	fix prose	manual
69903	other	unmatched	noise	prose noise	manual
69904	other	unmatched	dup	extension plugin hook — 扩展钩已有	manual
69905	other	unmatched	noise	prose noise	manual
69906	other	unmatched	boundary	project plan rich text — their platform	manual
69907	other	unmatched	dup	enterprise agent identity config — 身份配置已有	manual
69908	other	unmatched	boundary	PPT preview steps — their feature	manual
69909	other	unmatched	boundary	canvas embed preview — their feature	manual
69910	other	unmatched	dup	long-term memory view+edit — 记忆编辑已有	manual
69911	other	unmatched	dup	hotkey cloud sync — 键位同步已有	manual
69912	other	unmatched	dup	forced upgrade capability — 强升已有	manual
69913	other	unmatched	noise	prose noise	manual
69914	other	unmatched	boundary	connector search — their UI	manual
69915	other	unmatched	noise	platform noise	manual
69916	other	unmatched	dup	cost hints on gen tools — 消耗提示已有	manual
69917	other	unmatched	noise	prose noise	manual
69918	other	unmatched	noise	platform noise	manual
69919	other	unmatched	dup	feedback paste image — 反馈插图已有	manual
69920	other	unmatched	dup	auto-backup on file modify — 修改备份已有	manual
69921	other	unmatched	noise	ui prose	manual
69922	other	unmatched	noise	ui prose	manual
69923	other	unmatched	noise	prose noise	manual
69924	other	unmatched	noise	ui prose	manual
69925	other	unmatched	dup	prewarm deferred to first paint — 预热延后已有	manual
